,0,1
3985,2600198,1584931
3986,26137100,2520117
3987,2613780,8272055
3988,26137120,87448639
3989,26065860,2585452
3990,26065970,4257232
3991,26065990,1202421
3992,26065520,1758237
3993,26065650,2063401
3994,26137130,84893165
3995,2613770,92820436
3996,2613760,91338527
3997,26141110,4057466
3998,26141140,108355738
3999,2614190,84734494
4000,26141100,135037149
4001,26065830,90323070
4002,26065730,1189323
4003,26065640,1645014
4004,26065400,2082594
4005,26065850,4801898
4006,26065460,2784406
4007,2613740,174857119
4008,2613750,278139005
4009,2613710,41756669
4010,2613720,31011428
4011,2613790,1700609
4012,2613730,259965771
4013,2614150,174055352
4014,2614160,144146536
4015,2614110,167696883
4016,2610720,92379676
4017,26107160,92527986
4018,2610770,1254567
4019,26087280,44241309
4020,26087180,86896003
4021,26087150,92160518
4022,2604950,27669787
4023,260491790,15627650
4024,260492200,4337612
4025,26049100,5636998
4026,260492270,17278118
4027,260492140,23239137
4028,260491870,1215092
4029,260492010,7030310
4030,26049770,18419
4031,26049680,1504770
4032,260491440,20630368
4033,26049790,1185007
4034,260491500,1807194
4035,261611290,1333930
4036,26161220,1359634
4037,26161970,5713379
4038,26161250,1605954
4039,26161630,45112985
4040,261611000,2041815
4041,26161990,19316861
4042,26161850,4795013
4043,26111340,6968344
4044,26111130,3311348
4045,26111100,47313793
4046,26103350,91921259
4047,26103280,288662789
4048,26103330,216770164
4049,26103260,328486247
4050,26103150,7117497
4051,26103250,108965483
4052,2610330,114953212
4053,26107150,95753392
4054,2610710,91988826
4055,2610780,76932517
4056,260491430,18785606
4057,260491540,2621787
4058,26049670,3130626
4059,260491650,1763996
4060,260491820,2529556
4061,26049740,885476
4062,26049940,1137127
4063,260491840,24516641
4064,26049520,867733
4065,26049880,2492084
4066,260492150,20770896
4067,260491960,1027103
4068,260491890,11831864
4069,26049400,3455462
4070,260492060,7856204
4071,261611140,776486
4072,261611100,20471689
4073,26161880,90014959
4074,26161100,2906997
4075,26161680,17445030
4076,26161230,1052772
4077,261611350,8214250
4078,26161780,16107540
4079,26111490,91077897
4080,26111390,3933942
4081,2611130,91943845
4082,26111120,93038544
4083,26103100,7764594
4084,2610380,202661485
4085,26103200,2061754
4086,26103190,7584571
4087,26107140,84540113
4088,26107120,92393374
4089,26107100,85414023
4090,260491860,21633301
4091,260491350,12224029
4092,260491880,1885144
4093,260491490,2804518
4094,26049420,8054756
4095,260491290,1534257
4096,26049910,661603
4097,2604960,26028219
4098,260491590,8004585
4099,260491950,3299055
4100,260492040,3925118
4101,26049780,484168
4102,260491390,15817722
4103,26161870,4106623
4104,26161330,1205372
4105,26161110,3513850
4106,26161360,4496228
4107,261611280,2000145
4108,26161280,1892697
4109,26161750,3761302
4110,26161930,7410068
4111,26161960,10428101
4112,261611380,6524074
4113,26161390,811645
4114,26111270,9622269
4115,26111330,5588066
4116,26103300,171969576
4117,2610310,313128313
4118,26103230,27322983
4119,26107110,90959517
4120,26107170,82807167
4121,26107180,88145431
4122,260492120,21808495
4123,260491680,5425127
4124,260491080,3945164
4125,26049570,836034
4126,260491720,4900158
4127,26049490,1009168
4128,260491240,502208
4129,260491810,3411655
4130,260491270,445604
4131,260492160,1160883
4132,26049620,1701502
4133,26049450,6494378
4134,26049650,3103526
4135,26049730,881618
4136,260491010,2025017
4137,26049370,4143460
4138,260491090,5108978
4139,26161130,379080
4140,26161480,2155566
4141,261611190,1457853
4142,26161810,1862705
4143,26161550,5734809
4144,261611070,23269699
4145,26161470,1794196
4146,261611300,931374
4147,26111320,4191992
4148,26111290,1497719
4149,26111150,26785045
4150,26111460,19769859
4151,26103240,7789243
4152,2610360,172250776
4153,26103160,1737631
4154,26103210,143198528
4155,2605130,1016277
4156,26107210,40021351
4157,26107200,45560262
4158,26107230,91902487
4159,26087270,40847025
4160,26087240,7426051
4161,260491700,8249183
4162,26049710,255367
4163,260491050,1190691
4164,26049950,928102
4165,26049960,2539379
4166,26049860,1345353
4167,26049220,16364477
4168,260492180,2023941
4169,2604980,5505962
4170,260491510,8190988
4171,26049830,828750
4172,26049180,5560059
4173,260491710,1743777
4174,260491040,674540
4175,260492300,14380053
4176,261611030,63926023
4177,261611150,1438782
4178,26161400,475374
4179,261611060,25767792
4180,261611120,797668
4181,26161460,1107676
4182,26161160,1487376
4183,26161610,89558567
4184,261611010,1406807
4185,261611240,2694044
4186,2611180,15308118
4187,26111500,90013462
4188,26111310,13506111
4189,26111240,2718585
4190,26103170,1907258
4191,2610340,355677254
4192,2605160,55831258
4193,2605180,88525163
4194,2605170,83753696
4195,2610740,2914969
4196,26107190,92660822
4197,26087160,47040570
4198,26087290,39978170
4199,2608730,90788152
4200,260491260,2243927
4201,260491920,3885683
4202,26049590,925769
4203,260492230,21148952
4204,26049320,3922183
4205,26049930,3293438
4206,260491310,2037670
4207,26049970,1812631
4208,260492070,7824459
4209,26049850,1462271
4210,26049330,5188688
4211,260492090,15768076
4212,260491990,2088207
4213,260491360,2587110
4214,26161940,13104313
4215,261611330,3106831
4216,26161510,47119342
4217,261611040,85401141
4218,26161140,2101948
4219,26161770,4233155
4220,261611250,3384465
4221,26161570,27235703
4222,2616190,2776973
4223,261611230,1990746
4224,26103120,220424277
4225,26103290,143928705
4226,26103220,345059414
4227,26103130,3370462
4228,26051110,3685664
4229,2605150,89724033
4230,2605120,795513
4231,26051140,45510566
4232,26087140,38384026
4233,2608780,51224321
4234,26087370,90597971
4235,260491740,9168923
4236,260492240,9929296
4237,26049870,484969
4238,26049560,956875
4239,260491300,2207052
4240,260492020,17937807
4241,2604910,27737903
4242,260491850,20473457
4243,260491220,3383578
4244,260491970,2553871
4245,260491400,29975807
4246,26049340,6689715
4247,260491930,11202651
4248,26049580,883188
4249,26161980,96354290
4250,26161820,32925016
4251,261611220,1910127
4252,26161290,126812
4253,261611130,2009061
4254,26161500,11544018
4255,26161190,1825184
4256,2616110,252117
4257,2616160,807454
4258,26161260,1920442
4259,26161900,21722804
4260,26161720,1481025
4261,26161210,384974
4262,26111210,45637047
4263,26103180,1286855
4264,26103320,232671150
4265,26103360,0
4266,26103270,69461878
4267,26051150,182208545
4268,26051120,3798440
4269,2605190,88087478
4270,26087100,31058207
4271,26087350,49868600
4272,260491570,4616843
4273,260491140,1693769
4274,26049140,9276107
4275,260491600,8747206
4276,260491110,2485373
4277,260491770,3394076
4278,260492260,13132541
4279,26049530,683224
4280,26049640,601768
4281,260491150,3793007
4282,260491000,1284838
4283,260492280,16573880
4284,260491470,8579425
4285,261611200,1230244
4286,26161620,43478133
4287,26161310,756996
4288,2616180,3839358
4289,26161540,93851100
4290,26161590,22805750
4291,26161530,31788891
4292,261611160,483333
4293,26161950,7913883
4294,26161690,65870246
4295,26111440,1466334
4296,26111160,45999060
4297,26111300,1528931
4298,2610390,239777044
4299,26103310,186032467
4300,26103340,399137318
4301,2610370,85286846
4302,2610350,125075272
4303,2610320,37823263
4304,26051160,88514206
4305,26051170,55564974
4306,26087250,39976156
4307,26087380,82996
4308,2608720,52833921
4309,260491380,7634102
4310,26049390,4578180
4311,26049480,1204880
4312,26049540,910158
4313,260491760,2533075
4314,260491620,2619734
4315,260492210,22799843
4316,260491900,2861574
4317,26049750,894060
4318,26049110,3387604
4319,26049600,2868744
4320,26049890,2260632
4321,260491690,7048001
4322,260491670,7148886
4323,260492100,19048822
4324,260492170,2327227
4325,2604970,5683100
4326,26049300,5308222
4327,26049900,672665
4328,260492290,23796765
4329,261611310,3941053
4330,26161600,91174717
4331,26161440,914269
4332,26161300,269354
4333,26161910,8390481
4334,26161730,2649596
4335,26161790,6488216
4336,261611210,1749933
4337,261611320,3738501
4338,261611270,5597600
4339,2611190,59621565
4340,26111350,4230455
4341,26111370,1204702
4342,26111180,33079598
4343,26111200,46613448
4344,26103140,7812893
4345,26103110,14880576
4346,2605140,90730989
4347,26051130,45699383
4348,26051190,56782755
4349,26087340,93449733
4350,26087170,39584263
4351,2608770,138229912
4352,26049760,1877047
4353,260492080,4733174
4354,260491420,30077943
4355,26049290,19477759
4356,26049160,4402174
4357,26049190,8052096
4358,26049280,1555240
4359,26049360,7690233
4360,26049630,146805
4361,260492250,5500970
4362,26049440,27579493
4363,260491120,5850192
4364,26049840,1035040
4365,260491830,22081681
4366,260491370,5271598
4367,26049430,5318127
4368,260491320,2109333
4369,26161180,1397881
4370,26161830,15165147
4371,261611400,8998718
4372,26161650,4983656
4373,26161370,2656911
4374,261611170,810799
4375,26161660,93201603
4376,26111260,4974090
4377,2611150,14610858
4378,26111380,1144373
4379,26051100,52181095
4380,26051180,88655418
4381,2605110,851655
4382,26051210,87416263
4383,26087320,68793392
4384,2608760,90620574
4385,26087190,1633065
4386,260491160,702715
4387,26049720,3581132
4388,26049200,21886997
4389,26049660,1148550
4390,260491330,10834301
4391,260491530,1438890
4392,260491580,8322196
4393,260491030,1676665
4394,2604990,1845400
4395,260491610,2592247
4396,260491630,1700046
4397,26161920,8186196
4398,26161450,1839232
4399,261611180,678572
4400,26161420,1111623
4401,26161800,1444614
4402,26161270,1653140
4403,26161410,953335
4404,26161150,3257949
4405,261611370,5142006
4406,2611120,90137224
4407,26111220,60394309
4408,26111410,1180077
4409,26051200,90282106
4410,26087360,34442193
4411,2608740,46380076
4412,2608750,44916782
4413,26049410,2356676
4414,26049460,9824149
4415,260491550,3389315
4416,26049690,1410055
4417,26049270,1393907
4418,260491780,2138195
4419,260492030,2754509
4420,260491340,26890195
4421,26049150,3001105
4422,260491230,3363179
4423,26049240,2881848
4424,260491210,1935194
4425,260491200,933970
4426,26049350,17666290
4427,261611360,7188425
4428,26161670,2982281
4429,261611090,15975344
4430,26161340,2066887
4431,26161580,28542523
4432,2616150,1150054
4433,261611260,2125777
4434,26111360,2122798
4435,26111280,1828304
4436,26111400,2931471
4437,26111430,1044482
4438,26087130,28836523
4439,26087330,19792876
4440,2608710,42469405
4441,260491460,30908141
4442,260492190,4962983
4443,26049810,985385
4444,26049130,1937757
4445,260491560,2367261
4446,2604920,30477219
4447,260491660,4971520
4448,260491640,2457248
4449,260491250,343248
4450,26049820,703293
4451,2604940,31826967
4452,260491450,20575855
4453,26049510,975142
4454,260491020,401160
4455,260492110,15550026
4456,261611020,4410235
4457,26161380,349513
4458,26161200,173788
4459,26161560,3433821
4460,26161710,27382620
4461,26161430,1062744
4462,261611110,1530394
4463,261611390,4077875
4464,2611140,91608681
4465,2611170,5434979
4466,26111230,1781681
4467,2611110,3257914
4468,26087220,1298851
4469,2608790,40491060
4470,26087110,60809317
4471,26087200,4501093
4472,26049920,1425787
4473,26049470,4384365
4474,260491070,1061303
4475,260491100,4475554
4476,26049170,8060391
4477,26049610,3538562
4478,26049500,1032056
4479,260491480,4146542
4480,26049990,9195544
4481,260491060,2327716
4482,260491280,1495762
4483,260491750,2538064
4484,261611080,53351924
4485,26161640,82994665
4486,26161350,1249637
4487,26161520,16221229
4488,26161240,1808337
4489,26161760,3905674
4490,2616140,733637
4491,26111420,1399213
4492,26111170,33661920
4493,26111140,5783421
4494,2610730,1728352
4495,26087310,20624288
4496,26087210,3045056
4497,26087300,25430230
4498,260491130,2617747
4499,26049550,932709
4500,26049120,3824482
4501,26049230,30183940
4502,260491410,32409467
4503,260491170,6549601
4504,26049980,411034
4505,26049310,20356962
4506,26049210,20036366
4507,260492130,24979266
4508,26049260,938046
4509,260491910,4729815
4510,260492000,5236495
4511,26161840,40717845
4512,2616170,619254
4513,26161740,1402737
4514,26161700,9451856
4515,2616120,633512
4516,26161890,4439043
4517,26111450,2212035
4518,26111480,61700104
4519,2611160,19311591
4520,2610760,4069884
4521,2610790,2147995
4522,26107220,90128741
4523,26107130,90083939
4524,2610750,1311474
4525,26087260,40788027
4526,26087230,3556217
4527,26087120,15352587
4528,26049380,2443759
4529,260491520,10229757
4530,26049250,1224956
4531,2604930,31534061
4532,260491800,2694936
4533,260492220,31265980
4534,26049800,585125
4535,260491940,7286492
4536,260491730,8026362
4537,260491980,633208
4538,260491190,4365274
4539,260492050,15861133
4540,26049700,1210394
4541,260491180,5560007
4542,26161120,551670
4543,26161860,1901902
4544,26161170,3979370
4545,261611050,41718776
4546,261611340,2871682
4547,26161320,1785708
4548,26161490,31993157
4549,2616130,870143
4550,26111250,8893510
4551,26111110,47135757
4552,26111470,92096464
4553,26111190,16484545
4554,26005120,38305787
4555,2600570,90186840
4556,26005310,28588256
4557,26005260,8091425
4558,26005280,27699017
4559,26005240,91258504
4560,26005160,82952432
4561,26005140,2928973
4562,2600550,16945875
4563,26005290,91118612
4564,26005250,1239314
4565,2600510,7628086
4566,26005490,7714717
4567,26005380,27356312
4568,26005210,15304846
4569,26005200,1701037
4570,26005190,91572415
4571,26005100,22498086
4572,26005170,46461509
4573,26005150,73441418
4574,26005470,47461562
4575,26005440,103549
4576,26005300,61722683
4577,26005510,0
4578,26005340,2017993
4579,26005230,3172420
4580,26005220,1035707
4581,26005180,41774118
4582,2600580,90050717
4583,2600560,83785870
4584,26005500,84485198
4585,26005460,85265660
4586,26005430,60524922
4587,26005410,92456428
4588,26005130,4539066
4589,26005110,5456420
4590,2600530,45200809
4591,26005480,44124322
4592,26005370,58688070
4593,26005360,5367730
4594,2600590,27366429
4595,2600540,33543089
4596,2600520,2336112
4597,26005450,89700262
4598,26005420,3049067
4599,26005400,5105973
4600,26005390,92333056
4601,26005350,92491922
4602,26005330,90001229
4603,26005320,91168571
4604,26005270,20021577
4605,261252440,565830
4606,2612540,10747798
4607,261253270,4741579
4608,261252080,2593454
4609,261255300,4547042
4610,261253280,3108424
4611,261254880,3340480
4612,261255000,2514992
4613,261254250,3079585
4614,261253490,951620
4615,261252270,6239307
4616,26125840,5125704
4617,26125550,785850
4618,26125330,2644142
4619,261251140,3310157
4620,261252180,2514185
4621,261252330,5509456
4622,261251090,2388024
4623,261251920,1226314
4624,261254580,2578001
4625,261254450,2672128
4626,261253690,625343
4627,261254420,1965934
4628,261252580,1994653
4629,261254960,2981532
4630,26125420,1747288
4631,26125270,1466640
4632,261252100,1559598
4633,26125940,1228967
4634,26125660,982901
4635,261254720,1815994
4636,261252560,6166641
4637,261253730,808113
4638,261251740,5140311
4639,261254590,2848217
4640,261251350,888622
4641,26125370,2468819
4642,261255080,5026108
4643,261251830,1112730
4644,261253160,3311775
4645,261253300,1802673
4646,261252150,4205151
4647,261251130,2592107
4648,261252050,1944326
4649,26125510,2696666
4650,261251250,1380355
4651,261251120,2577976
4652,261254940,2349426
4653,261251190,2395005
4654,261253180,3552602
4655,261254410,835864
4656,26125160,1042295
4657,261253680,1294851
4658,261251700,6171980
4659,261255050,2587618
4660,26125380,2441834
4661,261254050,1855640
4662,261252920,1847240
4663,261253710,1416059
4664,261253930,1083840
4665,261252200,2711098
4666,261255270,2878538
4667,261254950,1679246
4668,261251490,6990369
4669,261252210,2547988
4670,261252650,8437710
4671,261252670,1581205
4672,261255320,5857822
4673,261252700,6588505
4674,261253060,1286352
4675,261254870,2108008
4676,261252460,830537
4677,26125890,1051636
4678,261251530,41898784
4679,261251400,223943
4680,261254280,20382383
4681,261251220,1388808
4682,261253250,4666736
4683,261254730,2978725
4684,261254840,2335612
4685,26125110,1191501
4686,261251780,1780071
4687,261254480,2602271
4688,26125630,18840976
4689,261252610,5966859
4690,261253310,1835620
4691,26125600,7384200
4692,26125850,1308886
4693,261252520,668783
4694,261252790,727524
4695,2612510,37259409
4696,261253660,1148616
4697,26125930,1293403
4698,26125980,2588981
4699,261255240,2610288
4700,261253720,798694
4701,261251980,12776386
4702,26125800,8326630
4703,261254150,1268265
4704,261252620,5969490
4705,261251540,40025123
4706,261251330,24267266
4707,26125870,8379526
4708,261254390,4311690
4709,261251070,2813027
4710,261251620,13268960
4711,261251580,683477
4712,26125670,2528217
4713,261251210,1875386
4714,261253480,814114
4715,261255330,4180536
4716,261252800,2044828
4717,261252880,679852
4718,26125880,3610567
4719,261255230,2416651
4720,261252960,2876122
4721,261254440,5333528
4722,261252360,10716505
4723,261253020,294774
4724,261253600,1078179
4725,261252160,183208
4726,26125470,959612
4727,261253360,4211569
4728,261255290,24664099
4729,261254790,2593104
4730,261255390,5369535
4731,261254000,1615568
4732,261252470,440863
4733,261253510,1486683
4734,261252220,2953425
4735,261254310,6989368
4736,261251320,32968072
4737,261255280,4270199
4738,261251020,2619012
4739,261254210,3705687
4740,261251310,34100307
4741,261252340,11431572
4742,261252240,2596712
4743,261253500,1473878
4744,261252020,474372
4745,261251370,865857
4746,261251000,653443
4747,261254270,1543160
4748,261254990,2316130
4749,261253140,850671
4750,26125810,6647011
4751,261254660,1676329
4752,26125250,1103582
4753,26125760,6418253
4754,261254340,15512797
4755,26125410,2547858
4756,26125570,2788712
4757,261251340,874549
4758,26125590,1003737
4759,26125580,872949
4760,26125710,790059
4761,26125720,618078
4762,261254320,6608981
4763,261251880,58659
4764,261254110,2573234
4765,261254560,2701399
4766,26125610,5467584
4767,26125430,2286725
4768,261252970,1750937
4769,261254220,3297403
4770,261252250,7714731
4771,26125540,984013
4772,26125140,1101989
4773,26125680,1098723
4774,26125750,1973401
4775,261255130,3247874
4776,261255140,2352339
4777,261254670,1141141
4778,261252400,775960
4779,261255150,2852081
4780,261252570,2238383
4781,261253350,1383691
4782,26125780,6205299
4783,261252140,5500896
4784,261253770,1028544
4785,261253450,1543702
4786,26125320,2183525
4787,261252590,4731175
4788,261255260,3061335
4789,261251110,1264442
4790,261254710,1918016
4791,261252500,581639
4792,261252890,729329
4793,261253670,1292793
4794,26125860,5217378
4795,261254810,1531506
4796,261251890,28203
4797,261254020,2746336
4798,261254010,2122073
4799,261255180,1607859
4800,261255340,4058326
4801,261252170,2889314
4802,261254360,2881093
4803,261254900,1654105
4804,261251720,8085506
4805,26125950,5218175
4806,261251390,771513
4807,261253850,1558883
4808,261253840,702396
4809,261251520,3827832
4810,261252260,6585126
4811,261253890,637592
4812,2612570,13855570
4813,261254490,2562421
4814,261255090,1316462
4815,261253560,1279976
4816,261251710,4213960
4817,261254550,3882775
4818,261254030,1091426
4819,261253620,1618171
4820,261254060,1301944
4821,261252310,12427833
4822,261253220,1297244
4823,261253990,1320028
4824,261252760,28001678
4825,261251640,2495547
4826,261253870,2581122
4827,26125170,703962
4828,261254200,2587457
4829,261254910,4067018
4830,261253380,2642499
4831,261251460,11473524
4832,261254500,2598904
4833,26125530,1215509
4834,261255360,10797130
4835,26125450,885978
4836,261255210,4871467
4837,261253940,1494961
4838,261254680,2899975
4839,261253460,1406058
4840,261252710,3305548
4841,261251670,2563448
4842,261253470,814347
4843,261253540,850505
4844,261254650,1962503
4845,261252870,3852515
4846,261254510,2893500
4847,261252060,2595886
4848,261251440,13132561
4849,261251690,4602882
4850,26125900,1250355
4851,261253550,1624870
4852,261253110,3078085
4853,26125310,1740553
4854,261252810,1405632
4855,261253230,4181568
4856,261251790,24112544
4857,261252990,1499647
4858,261252410,551635
4859,261252530,761876
4860,261252350,5649795
4861,261254100,1167078
4862,261253410,1004274
4863,261253440,28950363
4864,26125200,1755097
4865,261253070,5108166
4866,261252940,3716997
4867,26125490,2761334
4868,261252830,2431357
4869,261255400,12107153
4870,261254640,3170317
4871,261252550,784317
4872,261251610,3044448
4873,261253970,1265177
4874,261251060,4219387
4875,261255370,1444823
4876,261252680,3428288
4877,261251940,1371618
4878,261255410,2599893
4879,261253190,843741
4880,261252490,751706
4881,261252380,265644
4882,261251800,20040479
4883,261251860,1311326
4884,261255250,1618171
4885,261255310,8528843
4886,261251500,10090444
4887,261252430,824416
4888,261254630,3432169
4889,261255160,3477057
4890,261255040,2113121
4891,261251760,2560120
4892,261251550,1715843
4893,261254170,1313182
4894,261251810,10725673
4895,261255010,1355241
4896,261254290,10001599
4897,261251100,8692440
4898,261251930,529106
4899,261252860,1187270
4900,261251040,3169078
4901,261251010,2535375
4902,261251960,608566
4903,261252660,1762831
4904,261252290,13860143
4905,261251870,1413935
4906,261251300,1338249
4907,261253920,2302758
4908,261251160,3916191
4909,26125440,1434002
4910,261254770,2699746
4911,26125790,4659473
4912,26125910,1165129
4913,261251180,3422497
4914,261252040,2940064
4915,261255120,2659895
4916,2612580,1620468
4917,261251280,1174120
4918,26125520,835355
4919,261251290,1237538
4920,261251270,562261
4921,26125480,2099871
4922,261253900,795628
4923,261254350,1304020
4924,261254740,3329910
4925,261253800,976885
4926,26125740,1768562
4927,261253760,1547672
4928,26125190,1466427
4929,261254620,4390801
4930,261251910,1408944
4931,261254970,1284642
4932,261253040,2866931
4933,26125340,1219944
4934,261252740,4749750
4935,261253320,1248227
4936,261252390,624925
4937,261251560,372001
4938,261253400,1726186
4939,261252640,19717746
4940,26125640,36103254
4941,261254190,3019170
4942,261254760,1614446
4943,26125700,1305167
4944,261251030,3249012
4945,261254230,3052710
4946,261252910,1576209
4947,261251380,1387976
4948,261254820,4519631
4949,261251150,2232847
4950,261251730,4383635
4951,261251240,841099
4952,261254800,7930824
4953,261253120,2654433
4954,261253590,1297289
4955,26125130,1609602
4956,261253200,1535003
4957,261251420,815720
4958,261253610,1055328
4959,261254610,5018464
4960,261255350,12532669
4961,261253390,4054321
4962,261251650,8547962
4963,261252690,5311401
4964,261252300,27657430
4965,26125690,631713
4966,261253420,24177376
4967,261254690,2798682
4968,261253030,1275177
4969,261251050,3355360
4970,261251630,3111752
4971,261254330,8868280
4972,261254090,1365431
4973,26125920,901814
4974,261254300,23401657
4975,261251750,1306066
4976,261253330,7642916
4977,261252630,4762665
4978,261252030,939442
4979,261251470,5954906
4980,26125960,2616616
4981,261253950,1108400
4982,261253260,5792705
4983,261251430,14620148
4984,261251450,7543705
4985,261255070,2481108
4986,261254930,4280058
4987,261251990,15378618
4988,261253740,977849
4989,26125180,994738
4990,261253650,1480661
4991,261252540,239731
4992,26125620,13009062
4993,261252320,6764619
4994,261253100,1043181
4995,261255100,2807071
4996,261252820,2128655
4997,26125120,1228858
4998,261253430,36371589
4999,261254860,1619185
5000,261254530,2103621
5001,261254980,1292211
5002,261253000,1270032
5003,26125460,2081906
5004,261252110,2532775
5005,261253170,2826386
5006,261254830,2265941
5007,26125650,19450139
5008,261255110,2389050
5009,261253570,869420
5010,261251170,2583171
5011,261252510,620466
5012,2612530,15819897
5013,261253130,1696868
5014,2612590,5853931
5015,26125830,3591293
5016,261253820,2585935
5017,26125990,1823693
5018,261254600,2657281
5019,261252120,5147103
5020,261251680,3304955
5021,261254070,2945899
5022,2612560,5203809
5023,261251260,1247407
5024,261252950,1155158
5025,261253780,891492
5026,261251970,5074935
5027,261254850,2619306
5028,261254240,2378734
5029,261255020,1733893
5030,26125300,1840228
5031,261251660,15394028
5032,261251840,943195
5033,261253960,1459660
5034,26125150,1319955
5035,261254260,2602754
5036,261254130,2829833
5037,261251600,6303713
5038,26125240,1073632
5039,261254400,2671273
5040,261254920,4115369
5041,26125390,3332850
5042,26125560,3315439
5043,26125730,1252467
5044,261252090,1120675
5045,261253880,639560
5046,261253810,954553
5047,261251410,419658
5048,261255190,1301038
5049,261253640,1256735
5050,261253830,972872
5051,261251770,2106476
5052,261253790,1009908
5053,261254180,1295667
5054,261254160,644273
5055,261252370,648878
5056,261253090,1745348
5057,261254140,649423
5058,261253080,1390109
5059,261252450,2352930
5060,261255220,2608431
5061,26125970,2625450
5062,261252070,2645328
5063,261255060,3183810
5064,261252720,35484431
5065,261251570,621739
5066,261251820,25335863
5067,2612520,38803097
5068,261252850,884699
5069,261252980,1950558
5070,261252750,5124460
5071,26125280,2797103
5072,261251900,478125
5073,261253520,1383470
5074,261253050,795164
5075,261253010,2285895
5076,26125500,2719239
5077,261254570,2650227
5078,261255380,3616850
5079,26125350,2294451
5080,261251590,474515
5081,261251950,1414375
5082,261254040,4486774
5083,261252780,668968
5084,261252010,24329055
5085,261254460,1301250
5086,26125400,3015059
5087,261253370,2800796
5088,261254890,1781876
5089,261253530,1235685
5090,26125260,1024700
5091,261252190,8683393
5092,261253750,1054913
5093,261252840,705046
5094,261253290,5769813
5095,261253340,1229804
5096,261254470,1308189
5097,26125820,4127662
5098,261252230,2369717
5099,261251200,4397469
5100,261253910,506341
5101,261251850,1373945
5102,261251510,3209781
5103,261252130,5087383
5104,261254380,3003508
5105,261252600,13793867
5106,261251230,877808
5107,26125290,891324
5108,261252480,478469
5109,261252770,5776066
5110,261252900,1811034
5111,261253860,3793683
5112,2612550,1735156
5113,261253150,3721212
5114,261253630,1907487
5115,261252420,549594
5116,261252280,275168
5117,26125360,2889102
5118,261253210,2695757
5119,261254080,2149106
5120,261254750,3210290
5121,261254520,3746020
5122,26125770,3653246
5123,261254700,3829252
5124,261255170,2360097
5125,26125230,1822162
5126,26125220,1862110
5127,261251080,7057790
5128,261255030,3584465
5129,261253700,806202
5130,261254120,2568677
5131,261253980,960861
5132,261252930,2324649
5133,26125210,855488
5134,26125100,1542072
5135,261254780,1591182
5136,261254540,1922894
5137,261254430,2526508
5138,261255200,2491518
5139,261252730,5171140
5140,261253240,2824260
5141,261251480,18544321
5142,261253580,1418708
5143,261251360,1049548
5144,261254370,2473633
